"","sentence","sentiment","score1","emotion","score2"
"17186","It is extremely instructive to note that, in speaking of the functions of the officials who are necessary for the Commune and for proletarian democracy, Marx compares them to the workers of 'every other employer,' that is, of the ordinary capitalist enterprise, with its 'workmen and managers.'","anger","0","positive","0.0434688111280156"
"17187","There is no trace of utopianism in Marx, in the sense that he invented or imagined a 'new society.'","anger","0","positive","0.0555247084952804"
"17188","No, he studied the birth of the new society from the old, the forms of transition from the latter to the former as a natural historical process.","anticipation","0.0384467512495194","positive","0.0384467512495194"
"17189","He examined the actual experience of the mass proletarian movement and tried to draw practical lessons from it.","anger","0","positive","0.0587889476778366"
"17190","He 'learned' from the Commune, like all the great revolutionary thinkers who were not afraid to learn from the experience of the great movements of the oppressed classes, and who never preached pedantic 'sermons' (such as Plekhanov's: 'They should not have taken to arms'; or Tseretelli's: 'A class must limit itself').","fear","0.01999600079984","positive","0.0399920015996801"
"17191","There can be no thought of destroying officialdom immediately everywhere, completely.","anticipation","0.1998001998002","negative","0.1998001998002"
"17192","But to smash the old bureaucratic machine at once and to begin immediately to construct a new one that will enable all officialdom to be gradually abolished is not utopia, it is the experience of the Commune, it is the direct and immediate task of the revolutionary proletariat.","trust","0.0425441395447777","positive","0.106360348861944"
"17193","Socialism simplifies the functions of 'state' administration; it enables the methods of 'official administration' to be thrown aside and the whole business to be reduced to a matter of organizing the proletarians (as the ruling class), which hires 'workmen and managers' in the name of the whole of society.","disgust","0.0208289939595918","negative","0"
"17194","We are not utopians, we do not indulge in 'dreams' of dispensing at once with all administration, with all subordination; these anarchist dreams, based upon a lack of understanding of the tasks of the proletarian dictatorship, are totally alien to Marxism, and, as a matter of fact, serve only to postpone the socialist revolution until human nature has changed.","fear","0.0861920358558869","negative","0.120668850198242"
"17195","No, we want the socialist revolution with human nature as it is now, with human nature that cannot dispense with subordination, control and 'managers.'","anger","0.0869187309865276","negative","0.0869187309865276"
"17196","But the subordination must be to the armed vanguard of all the exploited, of all the toilers,.e., to the proletariat.","anger","0.0526038926880589","positive","0.105207785376118"
"17197","Measures must be taken at once, overnight, to substitute for the specific methods of 'official administration' by state officials the simple functions of 'workmen and managers,' functions which are already fully within the capacity of the average city dweller and can well be performed for 'workmen's wages.'","joy","0.0217344055640078","positive","0.0434688111280156"
"17198","We ourselves, the workers, will organize large scale production on the basis of what capitalism has already created; we shall rely on our own experience as workers, we shall establish strict, iron discipline supported by the state power of the armed workers, we shall reduce the role of the state officials to that of simply carrying out our instructions as responsible, revocable, moderately paid 'managers'","trust","0.0624902359006405","positive","0.0937353538509608"
"17199","(of course, with the aid of technicians of all sorts, types and degrees).","anger","0","positive","0.0832639467110741"
"17200","This is our proletarian task, this is what we can and must start with in carrying out the proletarian revolution.","anticipation","0.105207785376118","positive","0.105207785376118"
"17201","Such a beginning, on the basis of large scale production, will of itself lead to the gradual 'withering away' of all bureaucracy, to the gradual creation of an order, order without quotation marks, which will be different from wage slavery, an order in which the functions of control and accounting becoming more and more simple will be performed by each in turn, will then become a habit and will finally die out as the special functions of a special stratum of the population.","anticipation","0.0365809047677113","positive","0.0609681746128521"
"17202","A witty German Social Democrat of the seventies of the last century called the post office an example of the socialist system.","anger","0.0475963826749167","negative","0.0475963826749167"
"17203","At present the post office is a business organized on the lines of a state capitalist monopoly.","anticipation","0.0624609618988132","positive","0.18738288569644"
"17205","Over the 'common' toilers, who are overworked and starved, there stands the same bourgeois bureaucracy.","trust","0.0713775874375446","negative","0.142755174875089"
"17206","But the mechanism of social management is here already to hand.","trust","0.0999000999000999","positive","0.0999000999000999"
"17207","Overthrow the capitalists, crush the resistance of these exploiters with the iron hand of the armed workers, smash the bureaucratic machine of the modern state and you will have a mechanism of the highest technical equipment, free from the 'parasite,' capable of being wielded by the united workers themselves, who will hire their own technicians, managers and bookkeepers, and pay them all, as, indeed every 'state' official, ordinary workmen's wages.","trust","0.0869439211708448","positive","0.101434574699319"
"17208","Here is a concrete, practicable task, immediately possible of fulfilment in relation to all trusts, a task that frees the toilers from exploitation and takes into account what the Commune had already begun to carry out (particularly in the field of state construction).","anticipation","0.0476077124494168","positive","0.0476077124494168"
"17209","Our immediate object is to organize the whole of national economy on the lines of the postal system, so that the technicians, managers, bookkeepers, as well as all officials, shall receive salaries no higher than 'workmen's wages,' all under the control and leadership of the armed proletariat.","fear","0.0434688111280156","positive","0.0652032166920235"
"17210","It is such a state, standing on such an economic basis, that we need.","anger","0","positive","0.0768639508070715"
"17211","This is what will bring about the abolition of parliamentarism and the preservation of representative institutions.","anger","0","negative","0.0666222518321119"
"17212","This is what will rid the laboring classes of the prostitution of these institutions by the bourgeoisie. '","disgust","0.0587889476778366","negative","0.0587889476778366"
"17213","In a rough sketch of national organization which the Commune had no time to develop, it states clearly that the Commune was to be the political form of even the smallest country hamlet.'","anticipation","0.0937207122774133","positive","0.0624804748516089"
"17214","The communes were to elect the 'National Delegation' in Paris. '","trust","0.0999000999000999","positive","0.0999000999000999"
"17215","The few but important functions which still would remain for a central government were not to be suppressed, as has been intentionally misstated, but were to be discharged by Communal and therefore strictly responsible agents.","trust","0.0588062334607468","positive","0.0588062334607468"
"17216","The unity of the nation was not to be broken, but, on the contrary, to be organized by the Communal constitutions, and to become a reality by the destruction of the state power which claimed to be the embodiment of that unity independent of, and superior to, the nation itself, from which it was but a parasitic excrescence.","anger","0.0350815646377828","negative","0.0526223469566743"
"17217","While the merely repressive organs of the old governmental power were to be amputated, its legitimate functions were to be wrested from an authority usurping pre eminence over society itself, and restored to the responsible agents of society.'","trust","0.0810591731964334","positive","0.0810591731964334"
"17218","To what extent the opportunists of present day Social Democracy have failed to understand or perhaps it would be more true to say, did not want to understand these observations of Marx is best shown by the famous (the fame of Herostratus) book of the renegade Bernstein, Die Voraussetz ungen des Sozialismus","anger","0.01960399921584","positive","0.0784159968633601"
"17220","in its political content, in all its essential features, displays the greatest similarity to the federalism of Proudhon.","joy","0.0587889476778366","positive","0.117577895355673"
"17221","In spite of all the other points of difference between Marx and the 'petty bourgeois' Proudhon Bernstein places the word 'petty bourgeois' in quotation marks in order to make it sound ironical on these points their ways of thinking resemble each other as closely as could be.'","anger","0.0217344055640078","negative","0.0217344055640078"
"17222","Of course, Bernstein continues, the importance of the municipalities is growing, but.","anticipation","0.0908265213442325","positive","0.0908265213442325"
"17223","it seems doubtful to me whether the first task of democracy would be such a dissolution Aufl sung of the modern states and such a complete transformation Umwandlung of their organization as is described by Marx and Proudhon (the formation of a National Assembly from delegates of the provincial or district assemblies, which, in their turn, would consist of delegates from the Commune), so that the whole previous mode of national representation would vanish completely.'","surprise","0.0405350628293474","positive","0.0675584380489123"
"17224","To confuse Marx's views on the 'destruction of the state power' of the 'parasitic excrescence' with Proudhon's federalism is positively monstrous!","anger","0","negative","0.0499750124937531"
"17225","But it is not an accident, for it never occurs to the opportunist that Marx does not speak here about federalism as opposed to centralism, but about smashing the old bourgeois state machine which exists in all bourgeois countries.","fear","0.0526177321757432","negative","0.0526177321757432"
"17226","The only thing that penetrates the opportunist's mind is what he sees around him, in a society of petty bourgeois philistinism and 'reformist' stagnation, namely, only 'municipalities'!","anger","0","negative","0.0384467512495194"
"17227","The opportunist has even forgotten how to think about the proletarian revolution.","fear","0.181653042688465","negative","0.181653042688465"
"17228","But it is remarkable that nobody disputed Bernstein on this point!","joy","0.0999000999000999","positive","0.0999000999000999"
"17229","Bernstein has been refuted often enough, especially by Plekhanov in Russian literature and by Kautsky in European literature, but neither of them said anything about this distortion of Marx by Bernstein.","anger","0","negative","0.0333222259246918"
"17230","The opportunist has forgotten to think in a revolutionary way and to ponder over revolution to such an extent that he attributes 'federalism' to Marx and confuses him with the founder of anarchism, Proudhon.","fear","0.0908815510451378","negative","0.0908815510451378"
"17231","And Kautsky and Plekhanov, the would be orthodox Marxists and defenders of the doctrine of revolutionary Marxism, are silent on this point!","trust","0.0475963826749167","positive","0.0475963826749167"
"17232","Herein lies one of the roots of the extreme vulgarization of the views concerning the difference between Marxism and anarchism which is characteristic of the Kautskyists and opportunists, and which we shall discuss later.","anger","0.0302938503483793","negative","0.0302938503483793"
"17234","Marx agreed with Proudhon on the very point that the opportunist Bernstein failed to see.","trust","0.0713775874375446","positive","0.0713775874375446"
"17235","Marx disagreed with Proudhon on the very point on which Bernstein said there was agreement.","trust","0.0713775874375446","positive","0.0713775874375446"
"17236","Marx agreed with Proudhon on the necessity of 'smashing' the present state machine.","trust","0.249791840133222","positive","0.166527893422148"
"17237","Neither the Kautskyists nor the opportunists wish to see this similarity between Marxism and anarchism (Proudhon and Bakunin) because on this point they have departed from Marxism.","anger","0.0384467512495194","negative","0.0768935024990388"
"17238","Marx differed with Proudhon and with Bakunin precisely on the point of federalism (quite apart from the dictatorship of the proletariat).","anger","0.0499750124937531","negative","0.0499750124937531"
"17239","The petty bourgeois views of anarchism advance federalism as a principle.","fear","0.1998001998002","negative","0.1998001998002"
"17241","There is no departure from centralism in the observations of Marx quoted above.","sadness","0.0832639467110741","negative","0.0832639467110741"
"17242","Only those who are imbued with the petty bourgeois 'superstitious belief' in the state can mistake the abolition of the bourgeois state machine for the abolition of centralism!","sadness","0.0370233246945576","negative","0.111069974083673"
"17243","But will it not be centralism when the proletariat and poorest peasantry take political power in their own hands, organize themselves freely in communes, and unite the action of all the communes in striking at capital, in crushing the resistance of the capitalists, in transferring the ownership of the railways, factories, land and so forth, to the entire nation, to the whole of society?","anger","0.0317409934930963","positive","0.095222980479289"
"17246","Bernstein simply cannot conceive the possibility of voluntary centralism, of the voluntary amalgamation of the communes into a nation, the voluntary fusion of the proletarian communes in the process of destroying bourgeois rule and the bourgeois state machine.","trust","0.0810591731964334","negative","0.0270197243988111"
"17247","Like all philistines, Bernstein can imagine centralism only as something from above, to be imposed and maintained solely by means of bureaucracy and militarism.","trust","0.0434593654932638","negative","0.0434593654932638"
"17248","Marx, as though foreseeing the possibility of the distortion of his ideas, deliberately emphasized the fact that the charge that the Commune desired to destroy the unity of the nation, to abolish the central power, was an intentional misstatement.","trust","0.0789265982636148","negative","0.0789265982636148"
"17249","Marx deliberately used the words: 'The unity of the nation was.","trust","0.1998001998002","negative","0.0999000999000999"
"17250","to be organized,' so as to contrast conscious, democratic proletarian centralism with bourgeois, military, bureaucratic centralism.","fear","0.0666222518321119","positive","0.0666222518321119"
"17251","But no one is so deaf as he who will not hear.","anger","0","negative","0.0908265213442325"
"17252","And the very thing the opportunists of present day Social Democracy do not want to hear about is the abolition of state power, the excision of the parasite.","anticipation","0.0370233246945576","negative","0.0740466493891151"
"17253","We have already quoted part of Marx's utterances on this subject, and we must now supplement them.","anger","0","negative","0.0624609618988132"
"17254","He wrote: 'It is generally the fate of completely new historical creations to be mistaken for the counterpart of older and even defunct forms of social life, to which they may bear a certain likeness.","fear","0.0588062334607468","negative","0.0882093501911203"
"17255","Thus, this new Commune, which breaks the modern state power, has been mistaken for a reproduction of the mediaeval Communes.","fear","0.0526038926880589","negative","0.0526038926880589"
"17256","a federation of small states, as dreamt of by Montesquieu and the Girondins.","anger","0","negative","0.0832639467110741"
"17257","for an exaggerated form of the ancient struggle against over centralization.","anger","0.0999000999000999","negative","0.2997002997003"
"17258","The Communal constitution would have restored to the social body all the forces hitherto absorbed by the state parasite feeding upon and clogging the free movement of society.","disgust","0.0370233246945576","negative","0.0740466493891151"
"17260","The Communal constitution brought the rural producers under the intellectual lead of the central towns of their districts, and there secured to them, in the workingmen, the natural trustees of their interests.","anger","0","positive","0.0644953240890035"
"17261","The very existence of the Commune involved, as a matter of course, local municipal liberty, but no longer as a check upon the now superseded state power.' '","anticipation","0.0370233246945576","positive","0.0740466493891151"
"17264","All this was written a little less than half a century ago; and now one has to make excavations, as it were, to bring undistorted Marxism to the knowledge of the masses.","anger","0","positive","0.0322476620445018"
"17265","The conclusions drawn from the observation of the last great revolution, through which Marx lived, were forgotten just at the moment when the time for the next great proletarian revolutions had arrived. '","anticipation","0.0624804748516089","negative","0.0624804748516089"
"17266","The multiplicity of interpretations to which the Commune has been subjected and the multiplicity of interests which construed it in their favor show that it was a thoroughly expansive political form, while all previous forms of government had been emphatically repressive.","fear","0.0249937515621095","negative","0.049987503124219"
"17267","Its true secret was this.","trust","0.249376558603491","negative","0"
"17268","It was essentially a working class government, the product of the struggle of the producing against the appropriating class, the political form at last discovered under which to work out the economical emancipation of labor. '","anticipation","0.0571265352756355","positive","0.114253070551271"
"17269","Except on this last condition, the Communal constitution would have been an impossibility and a delusion.'","anger","0.0666222518321119","negative","0.0666222518321119"
"17270","The utopians busied themselves with 'inventing' the political forms under which the socialist transformation of society was to take place.","anger","0.0526038926880589","negative","0.0526038926880589"
"17271","The anarchists waived the question of political forms altogether.","anger","0","positive","0.124843945068664"
"17272","The opportunists of present day Social Democracy accepted the bourgeois political forms of the parliamentary democratic state as the unsurpassable limit; they battered their foreheads praying before this idol and denounced every attempt to smash these forms as anarchism.","fear","0.0789265982636148","negative","0.0789265982636148"
"17273","Marx deduced from the whole history of Socialism and of the political struggle that the state was bound to disappear, and that the transitional form of its disappearance (the transition from state to no state) would be the 'proletariat organized as the ruling class.'","fear","0.0697512206463613","negative","0.0465008137642409"
"17275","He limited himself to a precise observation of French history, to analyzing it, and to the conclusion to which the year had led, viz., that matters were moving towards the smashing of the bourgeois state machine.","anger","0.0285632676378178","negative","0.0285632676378178"
"17276","And when the mass revolutionary movement of the proletariat burst forth, Marx, in spite of the failure of that movement, in spite of its short life and its patent weakness, began to study the political forms that it had disclosed.","anger","0.0256344527044348","negative","0.0769033581133043"
"17277","The Commune is the form 'at last discovered' by the proletarian revolution, under which to work out the economic emancipation of labor.","anticipation","0.14278914802475","positive","0.14278914802475"
"17278","The Commune is the first attempt of a proletarian revolution to smash the bourgeois state machine and it constitutes the political form, 'at last discovered,' which can and must supersede the smashed machine.","anger","0.0624804748516089","negative","0.0937207122774133"
"17279","We shall see below that the Russian Revolutions of and in different circumstances and under different conditions, continued the work of the Commune and corroborated Marx's brilliant historical analysis.","anticipation","0.0357015351660121","positive","0.0357015351660121"
"17280","Marx gave the fundamentals on the question of the significance of the experience of the Commune.","anger","0","positive","0.0666222518321119"
"17281","Engels returned to the same subject repeatedly and explained Marx's analysis and conclusions, sometimes illuminating other sides of the question with such strength and vividness that it is necessary to deal with his explanations separately.","trust","0.0588062334607468","positive","0.0882093501911203"
"17282","In his work, The Housing Question, Engels took into account the experience of the Commune, and dealt several times with the tasks of the revolution in relation to the state.","anger","0.0344708721130645","positive","0.0689417442261289"
"17283","It is interesting to note that the treatment of this concrete subject revealed, on the one hand, points of similarity between the proletarian state and the present state features which give grounds for speaking of the state in both cases and, on the other hand, the features which differentiate them, or the features of the transition to the abolition of the state. '","anticipation","0.0161264312207708","negative","0.0322528624415417"
"17284","How is the housing question to be solved then?","anger","0","positive","0.124843945068664"
"17285","In present day society, just as any other social question is solved: by the gradual economic adjustment of supply and demand, a solution which ever reproduces the question itself anew and therefore is no solution.","anticipation","0.0588062334607468","positive","0.117612466921494"
"17286","How a social revolution would solve this question depends not only on the circumstances which would exist in each case, but is also connected with much more far reaching questions, among which one of the most fundamental is the abolition of the antithesis between town and country.","anger","0.0434688111280156","negative","0.0869376222560313"
"17287","As it is not our task to create utopian systems for the arrangement of the society of the future, it would be more than idle to go into the question here.","joy","0.0666444518493835","positive","0.133288903698767"
"17288","But one thing is certain: there are already in existence sufficient buildings for dwellings in the big towns to remedy immediately any real 'housing shortage,' given rational utilization of them.","trust","0.103412616339193","positive","0.172354360565322"
"17289","This can naturally only take place by the expropriation of the present owners and by quartering in their houses the homeless or those workers who are excessively overcrowded in their old houses.","anticipation","0.0644953240890035","negative","0.0644953240890035"
"17290","Immediately the proletariat has conquered political power such a measure dictated in the public interest will be just as easy to carry out as other expropriations and billetings are by the existing state.'","anticipation","0.0624804748516089","positive","0.0937207122774133"
"17291","The change in the form of the state power is not discussed here, only the content of its activity is discussed.","fear","0.0499750124937531","positive","0.0499750124937531"
"17292","Expropriations and billeting of houses take place by order even of the present state.","anticipation","0.0768639508070715","positive","0.0768639508070715"
"17293","From the formal point of view the proletarian state will also 'order' the occupation of houses and expropriation of buildings.","anger","0","negative","0.0526038926880589"
"17294","But it is clear that the old executive apparatus, the bureaucracy, which is connected with the bourgeoisie, would simply be unfit to carry out the orders of the proletarian state.","trust","0.0344708721130645","negative","0.0344708721130645"
"17295","For the rest it must be pointed out that the 'actual seizure' of all instruments of labor, the seizure of industry as a whole by the working people, is the direct contrary of the Proudhonist theory of 'gradual redemption.'","anticipation","0.0526177321757432","positive","0.105235464351486"
"17296","Under the latter, the individual worker becomes the owner of the dwelling, the peasant farm, the instruments of labor; under the former, the 'working people' remain the collective owners of the houses, factories and instruments of labor, and would hardly permit of their use, at least in a transitional period, by individuals and associations without compensation for the costs, just as the abolition of property in land is not the abolition of ground rent, but its transfer, although in a modified form, to society.","anticipation","0.0361402240693892","positive","0.0240934827129262"
"17297","The actual seizure of all the instruments of labor by the working people therefore does not at all exclude the retention of the rent relations.'","anticipation","0.041649312786339","positive","0.166597251145356"
"17298","We shall discuss the question touched upon in this passage, namely, the economic reasons for the withering away of the state, in the next chapter.","anger","0","negative","0.041649312786339"
"17299","Engels expresses himself most cautiously, saying that the proletarian state would 'hardly' permit, 'at least in a transitional period,' the use of houses without compensation for the cost.","anticipation","0.0370233246945576","positive","0.0370233246945576"
"17301","All this calls for a certain form of state, but it does not call for a special military and bureaucratic apparatus, with officials occupying especially privileged positions.","joy","0.0768935024990388","positive","0.0768935024990388"
"17302","The transition to a state of affairs when it will be possible to let houses rent free is bound up with the complete 'withering away' of the state.","anger","0","negative","0.0370233246945576"
"17303","Speaking of the conversion of the Blanquists to the principles of Marxism after the Commune and as a result of its experience, Engels, in passing, formulates these principles as follows:.","anticipation","0.0344708721130645","negative","0"
"17304","Necessity of political action of the proletariat, and of the dictatorship of the proletariat as the transitional stage to the abolition of classes and, with them, of the state.'","anticipation","0.0714030703320243","negative","0.0714030703320243"
"17305","Addicts to hair splitting criticism, and bourgeois 'exterminators of Marxism,' will perhaps see a contradiction between this recognition of the 'abolition of the state' and the repudiation of this formula as an anarchist one in the previously quoted passage from Anti hring.","anger","0.0731528895391368","negative","0.121921482565228"
"17306","It would not be surprising if the opportunists stamped Engels, too, as an 'anarchist,' for the habit of accusing the internationalists of anarchism is becoming more and more widespread among the social chauvinists.","anger","0.0624804748516089","negative","0.0624804748516089"
"17307","Marxism always taught that the state will be abolished with the abolition of classes.","trust","0.0768639508070715","negative","0.0768639508070715"
"17308","The well known passage on the 'withering away of the state' in Anti hring does not blame the anarchists simply for being in favor of the abolition of the state, but for preaching that the state can be abolished 'overnight.'","anger","0.0256344527044348","negative","0.0512689054088695"
"17309","In view of the fact that the now prevailing 'Social Democratic' doctrine completely distorts the relation of Marxism to anarchism on the question of the abolition of the state, it will be very useful to recall a certain controversy conducted by Marx and Engels with the anarchists.","trust","0.0434688111280156","negative","0.0652032166920235"
"17310","This controversy took place in.","anger","0","negative","0.249376558603491"
"17311","Marx and Engels contributed articles against the Proudhonists, 'autonomists' or 'anti authoritarians,' to an Italian Socialist annual, and it was not until that these articles appeared in German in Neue Zeit.","anger","0.0333222259246918","negative","0.0333222259246918"
"17312","Ridiculing the anarchists and their repudiation of politics, Marx wrote: 'If the political struggle of the working class assumes violent forms, if the workers set up their revolutionary dictatorship in place of the dictatorship of the bourgeoisie, they commit the terrible crime of violating principles, for in order to satisfy their wretched, vulgar, everyday needs, in order to crush the resistance of the bourgeoisie, instead of laying down their arms and abolishing the state, they give the state a revolutionary and transitory form.'","anger","0.0975490793805633","negative","0.109742714303134"
"17313","It was exclusively against this kind of 'abolition' of the state that Marx fought in refuting the anarchists!","joy","0.0587889476778366","positive","0.0587889476778366"
"17314","He did not combat the theory that the state would disappear when classes disappeared, or that it would be abolished when classes are abolished; he opposed the proposition that the workers should renounce the use of arms, the use of organized force, that is, the use of the state, in order to 'crush the resistance of the bourgeoisie.'","anger","0.0877039115944571","negative","0.0877039115944571"
"17315","To prevent the true meaning of his struggle against the anarchists from being distorted, Marx deliberately emphasized the 'revolutionary and transitory form' of the state which the proletariat needs.","fear","0.0714030703320243","negative","0.0714030703320243"
"17317","We do not at all disagree with the anarchists on the question of the abolition of the state as an aim.","anger","0.0499750124937531","negative","0.0999500249875062"
"17318","We maintain that, to achieve this aim, we must temporarily make use of the instruments, resources and methods of the state power against the exploiters, just as the dictatorship of the oppressed class is temporarily necessary for the abolition of classes.","joy","0.049987503124219","negative","0.049987503124219"
"17319","Marx chooses the sharpest and clearest way of stating his position against the anarchists: after overthrowing the yoke of the capitalists, should the workers 'lay down their arms,' or use them against the capitalists in order to crush their resistance?","anger","0.0256344527044348","negative","0.0256344527044348"
"17322",": is that the way he has been putting the question of the state in controversy with the anarchists?","anger","0","negative","0.0555247084952804"
"17323","Is that the way the vast majority of the official Socialist Parties of the Second International have been putting it?","trust","0.105207785376118","negative","0.0526038926880589"
"17324","Engels enlarges on the same ideas in even greater detail and more simply.","anger","0","positive","0.0832639467110741"
"17325","First of all he ridicules the muddled ideas of the Proudhonists, who called themselves '","anger","0","negative","0.0713775874375446"
"17327",", they repudiated every sort of authority, every sort of subordination, every sort of power.","trust","0.0713775874375446","positive","0.0713775874375446"
"17328","Take a factory, a railway, a ship on the high seas, said Engels is it not clear that not one of these complex technical units, based on the employment of machinery and the ordered co operation of many people, could function without a certain amount of subordination and, consequently, without some authority or power? '","trust","0.037030179596371","positive","0.0185150897981855"
"17329","When I put these arguments,' writes Engels, 'up against the most rabid anti authoritarians, they were only able to give me the following answer: 'Ah!","anger","0.083298625572678","negative","0.041649312786339"
"17330","that is true, but here it is not a case of authority which we confer on delegates, but of a commission!'","trust","0.0999500249875062","negative","0.0499750124937531"
"17332","Having thus shown that authority and autonomy are relative terms, that the sphere of their application varies with the various phases of social development, that it is absurd to take them as absolutes, and adding that the sphere of the application of machinery and large scale production is constantly becoming enlarged, Engels passes from the general discussion of authority to the question of the state and writes:.","trust","0.0605968792607181","positive","0.0757460990758976"
"17333","If the autonomists would confine themselves to saying that the social organization of the future will restrict authority to the limits in which the relations of production make it inevitable, we could understand each other, but they are blind to all facts which make the thing necessary, and they hurl themselves against the word. '","trust","0.0740603591927421","positive","0.0925754489909276"
"17334","Why don't the anti authoritarians confine themselves to crying out against political authority, against the state?","sadness","0.133244503664224","negative","0.133244503664224"
"17335","All socialists are agreed that the state, and with it political authority, will disappear as the result of the coming social revolution,.e., that public functions will lose their political character and be transformed into the simple administrative functions of watching over real social interests.","anticipation","0.0930016275284817","positive","0.116252034410602"
"17336","But the anti authoritarians demand that the political state should be abolished at once, even before the social conditions which brought it into being have been abolished.","anger","0.0384467512495194","negative","0.0384467512495194"
"17337","They demand that the first act of the social revolution shall be the abolition of authority. '","anger","0.124921923797626","negative","0.18738288569644"
"17338","Have these gentlemen never seen a revolution?","anger","0.166389351081531","negative","0.166389351081531"
"17339","A revolution is undoubtedly the most authoritarian thing there is.","anger","0.110987791342952","negative","0.110987791342952"
"17340","It is the act whereby one part of the population imposes its will upon the other part by means of rifles, bayonets and cannon, which are authoritarian means if ever there were any.","anger","0.0312402374258044","negative","0.0312402374258044"
"17341","And the victorious party, if it does not wish to have fought in vain, must maintain its rule by means of the terror which its arms inspire in the reactionaries.","fear","0.0689417442261289","positive","0.0689417442261289"
"17342","Would the Paris Commune have lasted a single day if it had not made use of this authority of the armed population against the bourgeoisie?","anger","0.041649312786339","positive","0.124947938359017"
"17343","Should we not on the contrary reproach it for not having made more extensive use of this authority?","anger","0.0587889476778366","negative","0.117577895355673"
"17344","Therefore either one of two things is possible: either the anti authoritarians don't know what they are saying, and in this case they sow nothing but confusion, or they do know, and in this case they are betraying the cause of the proletariat.","fear","0.0476077124494168","negative","0.0476077124494168"
"17345","In either case they serve the reaction.'","fear","0.166389351081531","negative","0.332778702163062"
"17346","This argument touches upon questions which must be examined in connection with the relation between politics and economics during the 'withering away' of the state.","anger","0.083298625572678","negative","0.041649312786339"
"17348","These questions are: the transformation of public functions from political functions into simple functions of administration, and the 'political state.'","anticipation","0.0526038926880589","positive","0.0526038926880589"
"17349","This last term, particularly liable to cause misunderstanding, indicates the process of the withering away of the state: at a certain stage of its withering away the moribund state can be called a non political state.","sadness","0.0571265352756355","negative","0.0571265352756355"
"17350","Again, the most remarkable thing in this passage from Engels is the way he states the case against the anarchists.","fear","0.0526038926880589","negative","0.0526038926880589"
"17351","Social Democrats, the would be disciples of Engels, have discussed this question with the anarchists millions of times since","anger","0","positive","0.0555247084952804"
"17353","The anarchist idea of the abolition of the state is muddled and non revolutionary","anger","0.0768639508070715","negative","0.230591852421214"
"17355","It is precisely the revolution, in its rise and development, with its specific tasks in relation to violence, authority, power, the state, that the anarchists do not wish to see.","anger","0.0689417442261289","negative","0.0689417442261289"
"17356","The usual criticism of anarchism by present day Social Democrats has been reduced to the purest philistine banality: 'We recognize the state, whereas the anarchists do not!'","anger","0.0768935024990388","negative","0.0768935024990388"
"17357","Naturally, such banality cannot but repel revolutionary workers who think at all.","anger","0","positive","0.0908265213442325"
"17359","He emphasizes the fact that all socialists recognize the disappearance of the state as a result of the socialist revolution.","anger","0.105207785376118","negative","0.105207785376118"
"17360","He then deals with the concrete question of the revolution the very question which, as a rule, the Social Democrats, because of their opportunism, evade, and leave, so to speak, exclusively for the anarchists 'to work out.'","fear","0.0833101916134407","negative","0.0833101916134407"
"17361","And in putting the question, Engels takes the bull by the horns; he asks: should not the Commune have made more use of the revolutionary power of the state,.e.","anger","0","positive","0.0714030703320243"
"17362",", of the armed proletariat organized as the ruling class?","anger","0.110987791342952","positive","0.221975582685905"
"17363","Prevailing official Social Democracy usually dismissed the question of the concrete tasks of the proletariat in the revolution either with a philistine sneer, or, at best, with the evasive sophism, 'wait and see.'","anger","0.0624804748516089","positive","0.0937207122774133"
"17364","And the anarchists were thus justified in saying about such Social Democracy that it had betrayed its task of educating the working class for the revolution.","anger","0.039984006397441","positive","0.159936025589764"
"17365","Engels utilizes the experience of the last proletarian revolution precisely for the purpose of making a very concrete study of what the proletariat should do in relation to the banks and the state, and how it should do it.","anger","0.0263088660878716","positive","0.0526177321757432"
"17366","One of the most remarkable, if not the most remarkable observation on the state in the works of Marx and Engels is contained in the following passage in Engels' letter to Bebel dated March.","anticipation","0.0302938503483793","positive","0.0605877006967586"
"17367","This letter, we may observe in passing, was, as far as we know, first published by Bebel in Volume of his memoirs","anticipation","0.0475963826749167","negative","0"
"17369","Engels wrote to Bebel criticizing the very draft of the Gotha Program which Marx also criticized in his famous letter to Bracke.","anticipation","0.0951927653498334","positive","0.0475963826749167"
"17370","Referring particularly to the question of the state, Engels said:.","anger","0","positive","0.110987791342952"
"17372","Taken in its grammatical sense a free state is one where the state is free in relation to its citizens and is therefore a state with a despotic government.","fear","0.0714030703320243","negative","0.0714030703320243"
"17373","The whole talk about the state should be dropped, especially since the Commune, which was no longer a state in the proper sense of the word.","trust","0.039984006397441","positive","0.159936025589764"
"17374","The 'people's state' has been thrown in our faces by the anarchists too long although Marx's book against Proudhon and later The Communist Manifesto directly declare that with the introduction of the socialist order of society the state will dissolve of itself sich aufl st and disappear.","fear","0.0434688111280156","negative","0.0434688111280156"
"17375","As therefore the 'state' is only a transitional institution which is used in the struggle, in the revolution, in order to hold down niederzuhalten one's adversaries by force, it is pure nonsense to talk of a 'free people's state'; so long as the proletariat still uses the state, it does not use it in the interests of freedom but in order to hold down its adversaries, and as soon as it becomes possible of speak of freedom, the state, as such, ceases to exist.","anger","0.0361402240693892","negative","0.0481869654258523"
"17376","We would, therefore, propose to replace the word 'state' everywhere by the word Gemeinwesen community","trust","0.0713775874375446","positive","0.142755174875089"
